source_relpath,protocol_hint,attack_name,attack_family,label,source_row_index,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,protocol_used,score_attack,threshold,prediction
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,4,129.2,6.0,64.0,105851.13694510877,105851.13694510877,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2457.9,66.0,486.0,161.31149976614375,161.9864277192771,81.3,169402747.0924886,13.5,17.959288319801555,229.5424702546504,26471.574324152887,1.0,244.6,wifi,0.997201681137085,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,5,12130.7,14.8,81.4,4896.846315088838,4896.846315088838,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1740.3,66.0,453.6,291.78511904761905,159.59455122388326,325.9,0.0115785837173461,5.5,23.749588685278898,225.7007788216633,28511.557769699542,0.9,38.5,wifi,0.010471452958881855,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,6,7038.8,6.8,25.6,125.60343724602716,125.60343724602716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.4,0.4,4198.6,44.4,694.0,275.3969653879832,216.39395674444032,210.6,169402747.1199928,13.5,23.384147298163764,305.9546580085725,46819.25409875538,1.0,244.6,wifi,0.9713369607925415,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,7,17802.9,17.0,64.0,99.89014475451576,99.89014475451576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1602.2,86.0,426.8,261.5211507936508,147.089049790484,319.1,0.0170562982559204,5.5,22.582309665827825,208.01532909027395,24176.441790989546,0.9,38.5,wifi,0.011139542795717716,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,8,20687.7,15.9,81.4,80.92864263933055,80.92864263933055,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,4831.2,74.0,486.0,311.5057561672074,166.37054324016236,330.4,169402747.1546449,13.5,24.94184346876231,235.78150754825376,27822.784684359824,1.0,244.6,wifi,0.9914283156394958,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,9,20857.5,14.8,64.0,67.846200435996,67.846200435996,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1399.8,108.0,486.0,265.05599206349206,165.3682213072822,300.7,0.0137689113616943,5.5,22.77376592324665,233.8659813582739,30529.86867402053,0.9,38.5,wifi,0.012315139174461365,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,10,29603.0,17.0,64.0,78.53183400685472,78.53183400685472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5224.0,66.0,639.6,334.50918117872834,200.71545495931903,409.2,169402747.1902123,13.5,25.856876553452583,284.5570859429962,40511.067642160735,1.0,244.6,wifi,0.9795522093772888,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,11,33306.2,17.0,64.0,75.29875910276576,75.29875910276576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1828.2,86.0,446.0,308.6006349206349,156.36337670065768,327.6,0.0146666049957275,5.5,24.535788520672224,221.13120798852333,27324.71711766188,0.9,38.5,wifi,0.011139542795717716,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,12,219.4,6.0,64.0,15988.183957049396,15988.183957049396,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3705.0,67.8,486.0,244.88595072368287,178.54116129411707,78.4,169402747.19472867,13.5,22.11971846410798,252.7122230400559,31941.293769604257,1.0,244.6,wifi,0.9978979825973511,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,13,219.4,6.0,64.0,17147.92613211074,17147.92613211074,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,447.2,70.5,111.0,84.91551587301586,15.225100870318368,78.4,7.929801940917969e-05,5.5,13.014505717203036,21.53154413930265,262.760578026581,0.9,38.5,wifi,0.029825834557414055,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,14,32968.0,15.3,57.6,72.79251478594765,72.79251478594765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,2835.2,65.4,562.8,176.45002500251726,165.4761018518697,361.8,169402747.22040632,13.5,18.72471685247971,234.30219000472025,28431.71482386793,1.0,244.6,wifi,0.981635570526123,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,15,40257.0,17.0,64.0,71.0973779021028,71.0973779021028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1945.0,183.6,486.0,378.24126984126985,125.0402362823927,324.4,0.0168807029724121,5.5,27.43702183895353,176.8335979928961,19260.14948652053,0.9,38.5,wifi,0.009872469119727612,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,16,43451.4,17.0,64.0,69.91277909267961,69.91277909267961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5139.4,86.0,486.0,331.6927311079013,161.6530282254535,319.6,169402747.2546606,13.5,25.803276616483195,227.90972338228,25981.8546898645,1.0,244.6,wifi,0.9888977408409119,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,17,47685.8,17.0,64.0,70.37406329955454,70.37406329955454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2933.8,241.2,1086.0,540.3568253968253,328.3845544782373,628.4,0.006415581703186,5.5,32.70121821142844,464.40589061696966,138986.99545477453,0.9,38.5,wifi,0.0033719781786203384,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,18,54925.0,17.0,64.0,75.70599353349468,75.70599353349468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10173.0,118.0,1414.0,651.5592394258649,580.8820719634372,766.0,169402747.2483151,13.5,35.983702588385384,820.3965257777076,336814.5144208571,1.0,244.6,wifi,0.9668407440185547,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,19,62585.0,17.0,64.0,81.212993141986,81.212993141986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3889.0,118.0,1284.4,650.1828571428572,577.1189248254307,766.0,0.0005231142044067,5.5,35.386414436022235,816.1694105903027,370193.0370612245,0.9,38.5,wifi,0.003769343951717019,0.2261005938053131,0
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,20,69816.2,17.0,64.0,86.28691590899604,86.28691590899604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11120.2,118.0,1414.0,717.5676825616764,625.0691018127674,710.0,169402747.25118342,13.5,37.78446377600193,883.4031269735842,390424.6424989423,1.0,244.6,wifi,0.9668407440185547,0.2261005938053131,1
